face_1,1010100000011000000010000010000011000000110000001100000000100010
face_2,1000000010101000000010000000000010001000100000101000000010000010
face_3,1001110100000000010111000010100000010000100000100001000010000010
face_4,1000000111111001000110000110010110000010100000101000000110100110
